Timestamp,LatencyMs,Tick,Configuration
14.430,13.776,2377,Oculus Quest_Android
14.453,14.086,2380,Oculus Quest_Android
14.459,15.392,2384,Oculus Quest_Android
14.472,12.167,2387,Oculus Quest_Android
14.486,14.168,2390,Oculus Quest_Android
14.500,13.786,2394,Oculus Quest_Android
14.514,13.912,2397,Oculus Quest_Android
14.528,13.972,2400,Oculus Quest_Android
14.542,13.540,2403,Oculus Quest_Android
14.556,14.743,2407,Oculus Quest_Android
14.569,13.119,2410,Oculus Quest_Android
14.591,13.992,2413,Oculus Quest_Android
14.597,14.276,2417,Oculus Quest_Android
14.611,13.461,2420,Oculus Quest_Android
14.625,13.777,2423,Oculus Quest_Android
14.639,14.214,2427,Oculus Quest_Android
14.661,13.703,2430,Oculus Quest_Android
14.675,15.168,2433,Oculus Quest_Android
14.690,14.494,2437,Oculus Quest_Android
14.703,14.385,2440,Oculus Quest_Android
14.717,13.531,2444,Oculus Quest_Android
14.730,13.684,2447,Oculus Quest_Android
14.744,13.320,2450,Oculus Quest_Android
14.758,13.583,2453,Oculus Quest_Android
14.771,13.566,2456,Oculus Quest_Android
14.785,13.231,2460,Oculus Quest_Android
14.799,13.939,2463,Oculus Quest_Android
14.813,14.483,2466,Oculus Quest_Android
14.827,14.081,2470,Oculus Quest_Android
14.840,13.649,2473,Oculus Quest_Android
14.854,13.836,2476,Oculus Quest_Android
14.868,13.834,2480,Oculus Quest_Android
14.883,13.872,2483,Oculus Quest_Android
14.896,14.133,2486,Oculus Quest_Android
14.909,13.531,2490,Oculus Quest_Android
14.923,13.525,2493,Oculus Quest_Android
14.936,13.587,2496,Oculus Quest_Android
14.951,13.937,2499,Oculus Quest_Android
14.965,14.267,2503,Oculus Quest_Android
14.979,13.634,2506,Oculus Quest_Android
14.993,13.774,2509,Oculus Quest_Android
15.006,13.892,2513,Oculus Quest_Android
15.021,14.084,2516,Oculus Quest_Android
15.034,13.943,2520,Oculus Quest_Android
15.048,13.273,2523,Oculus Quest_Android
15.054,14.152,2526,Oculus Quest_Android
15.068,13.890,2529,Oculus Quest_Android
15.084,14.690,2533,Oculus Quest_Android
15.097,13.261,2536,Oculus Quest_Android
15.112,14.439,2540,Oculus Quest_Android
